"cas_palu_confirme","tempmax_mean","tempmin_mean","temp_mean","feelslikemax_mean","feelslikemin_mean","feelslike_mean","dew_mean","humidity_mean","precip_mean","precipprob_mean","precipcover_mean","snowdepth_mean","windgust_mean","windspeed_mean","winddir_mean","sealevelpressure_mean","cloudcover_mean","solarradiation_mean","solarenergy_mean","uvindex_mean","moonphase_mean","tempmax_max","tempmin_max","temp_max","feelslikemax_max","feelslikemin_max","feelslike_max","dew_max","humidity_max","precip_max","precipprob_max","precipcover_max","snowdepth_max","windgust_max","windspeed_max","winddir_max","sealevelpressure_max","cloudcover_max","solarradiation_max","solarenergy_max","uvindex_max","moonphase_max","tempmax_min","tempmin_min","temp_min","feelslikemax_min","feelslikemin_min","feelslike_min","dew_min","humidity_min","precip_min","precipprob_min","precipcover_min","windgust_min","windspeed_min","winddir_min","sealevelpressure_min","cloudcover_min","solarradiation_min","solarenergy_min","uvindex_min","moonphase_min","mean_night_duration","VHI_mean","VCI_mean","TCI_mean"
85,40.9428571428571,29.5857142857143,35.2714285714286,41.9857142857143,30.1285714285714,36.0857142857143,16.7428571428571,35.1285714285714,0.0558571428571429,42.8571428571429,1.78714285714286,0,39.3,18.8,258.814285714286,1008.61428571429,56.7285714285714,274.528571428571,23.7,9.57142857142857,0.151428571428571,43.3,30,37,43.2,31.3,36.6,19.4,42.7,0.243,100,4.17,0,45.4,22.3,311.4,1009.8,73.6,303.4,26.1,10,0.25,38.6,28.3,34,39.7,29.2,35.4,14.1,27.2,0,0,0,33.8,14.8,203.1,1007.2,30.2,228.4,19.7,9,0.05,1440,48.8671504781704,68.5401400700964,29.1940903095284
212,40.3142857142857,27.0142857142857,33.8714285714286,42.5714285714286,27.9571428571429,35.4571428571429,18.1571428571429,43.4285714285714,2.73328571428571,14.2857142857143,1.19,0,37.6428571428571,18.8714285714286,280.385714285714,1009.5,44.9,300.342857142857,25.9285714285714,9.85714285714286,0.375714285714286,43,29,35.3,49.5,31.6,37,22.1,64.5,19.133,100,8.33,0,41.8,22.3,329.9,1011,74.1,316.6,27.4,10,0.48,33.9,24,29.8,37.4,24,32.8,13.3,31.3,0,0,0,32,14,247.6,1008.5,11,251.7,21.8,9,0.25,1440,48.3785847585611,64.8028977403737,31.9541205519378
219,40.8,28.3857142857143,34.6142857142857,42.4285714285714,30.1285714285714,36.3571428571429,18.3428571428571,40.7428571428571,0,0,0,0,42.4285714285714,19.3857142857143,267.585714285714,1009.32857142857,41.4428571428571,300.371428571429,25.9571428571429,9.85714285714286,0.62,42.2,29,35.6,43.3,31.9,37.4,20,45.4,0,0,0,0,46.4,24.1,272.9,1011,60,314.7,27.3,10,0.75,39,27.5,33.2,40.4,27.7,35,15.2,32.4,0,0,0,36.4,14.8,258.8,1006.9,30,278.3,24,9,0.5,1440,48.7662616065054,58.9600795784382,38.5727567826859
106,37.5571428571429,26.1857142857143,31.4,41.1142857142857,26.4571428571429,33.5142857142857,20.4857142857143,56.1,3.482,42.8571428571429,4.76142857142857,0,32.7,15.8857142857143,196.014285714286,1011.57142857143,62.3857142857143,262.985714285714,22.8428571428571,9,0.862857142857143,41,28,34.4,42.3,29.2,35.6,22.8,77.2,15.323,100,12.5,0,38.9,22.3,280,1014.5,73.2,304.4,26.4,10,0.97,32,23.7,27.3,37.9,23.7,29.1,15.9,34.2,0,0,0,25.9,11.2,12.7,1009.4,33.2,215,18.6,8,0.76,1440,52.417786693573,54.4137968419176,50.4213019872555
262,36.9,25.7571428571429,31.2142857142857,41.9428571428571,26.3714285714286,34.5857142857143,22.0857142857143,60.3285714285714,1.00942857142857,71.4285714285714,4.16714285714286,0,37.4285714285714,15.8571428571429,246.728571428571,1008.9,55.3857142857143,287.085714285714,24.8,9.42857142857143,0.1,39,28,32.4,44.9,29.7,37.1,23,67.8,4.971,100,8.33,0,50,22.3,268.2,1009.9,91.1,299.7,25.8,10,0.2,33.3,23.9,29.7,36.6,23.9,32.6,21.4,56.3,0,0,0,27.7,11.2,219.8,1007.6,35.1,260.4,22.5,8,0,1440,58.0333421919081,53.3106554411878,62.7563119358487
136,35.4571428571429,25.1714285714286,30.0714285714286,40.9142857142857,25.1714285714286,33.6285714285714,22.7142857142857,66.1,2.12857142857143,57.1428571428571,4.76142857142857,0,34.2857142857143,18.0142857142857,256.314285714286,1010.61428571429,62.8714285714286,276.614285714286,23.9,9,0.33,38.1,26,31.8,43.5,26,36,23.3,73.9,11.3,100,12.5,0,40.3,25.9,285.2,1011.5,80,299.3,26,10,0.43,33.4,24,28.4,39,24,31,21.4,57.8,0,0,0,25.6,14.4,219,1009.5,33.5,238.1,20.5,8,0.23,1440,61.3822511461046,55.1171301374532,67.647170544634
266,32.6857142857143,23.9714285714286,28.0285714285714,38.8857142857143,23.9714285714286,30.7142857142857,23.3,76.8142857142857,16.6025714285714,85.7142857142857,17.8571428571429,0,31.5857142857143,16.1285714285714,229.871428571429,1010.87142857143,72.7714285714286,206.142857142857,17.8857142857143,7.14285714285714,0.568571428571429,35,26,29.8,45.8,26,33.5,23.9,83,50.324,100,50,0,47.5,24.1,270.2,1012.7,83,285.4,24.7,9,0.67,29.5,22,26.3,33.3,22,27.7,22.4,68.7,0,0,0,25.2,7.6,165.4,1007.5,61.3,98.5,8.5,3,0.47,1440,64.5512511532716,58.8928776095612,70.2096047839733
244,33.4857142857143,23.8142857142857,28.1,39.9857142857143,23.8142857142857,30.9714285714286,23.5571428571429,77.9857142857143,3.42785714285714,85.7142857142857,6.54857142857143,0,30.7142857142857,15.6571428571429,217.385714285714,1011.58571428571,54.8142857142857,251.028571428571,21.7571428571429,8.28571428571429,0.81,36,25.5,30.1,43.2,25.5,34.6,24.5,82,10.912,100,20.83,0,37.1,25.9,309.6,1013.9,74.8,293.7,25.5,9,0.91,31.4,22.5,26.7,37.9,22.5,28.8,22.8,73.8,0,0,0,25.2,9.4,35.7,1010.2,31.7,192.2,16.7,7,0.71,1440,66.6462510580968,62.4322714756234,70.8602311211403
263,32.9571428571429,23.9142857142857,28.1428571428571,40.6714285714286,23.9142857142857,31.5714285714286,23.8285714285714,78.3571428571429,12.4184285714286,71.4285714285714,5.95285714285714,0,29.8285714285714,15.7,233.457142857143,1012.14285714286,67.3571428571429,210.742857142857,18.1857142857143,6.85714285714286,0.331428571428571,35,26,30.5,44.1,26,36,24.7,83.5,46.426,100,12.5,0,37.1,22.3,277.1,1013.5,86.7,295.8,25.7,9,0.98,30.7,22,26.5,36.6,22,28.4,23.2,71.5,0,0,0,18.4,11.2,144.9,1011.1,35.7,80,6.9,3,0,1440,64.978473333879,62.7237562779224,67.2330797484427
243,32.6857142857143,23.8857142857143,27.6714285714286,39.6571428571429,23.8857142857143,30.4714285714286,23.8142857142857,80.5857142857143,2.57142857142857,71.4285714285714,6.54857142857143,0,31.0142857142857,12.6714285714286,254.842857142857,1012.78571428571,68.9428571428572,206.585714285714,17.8142857142857,7,0.28,35,24.8,29.1,43.3,24.8,33.5,24.8,86,10,100,25,0,38.5,16.6,278,1014,76.5,253.6,22,9,0.39,31.3,23,26.1,36.6,23,27.5,23.5,75.5,0,0,0,26.3,7.6,216.5,1011.6,55.1,94.5,8.2,5,0.18,1440,63.5930692248874,61.8720189483479,65.3141706774933
830,33.5142857142857,25.6857142857143,29.2285714285714,41.0857142857143,26.5714285714286,33.7,24.3142857142857,75.7428571428571,0.0714285714285714,42.8571428571429,1.78714285714286,0,35.7428571428571,15.5857142857143,261.3,1011.21428571429,63.7428571428571,227.728571428571,19.5714285714286,7.71428571428571,0.524285714285714,35,27,30,43.3,30.1,35.4,25.3,80.4,0.2,100,4.17,0,47.5,22,284.2,1012.4,79,267.3,23.1,9,0.62,31,24.9,28.2,37.7,24.9,31.9,23.7,72.7,0,0,0,26.3,11.2,241.6,1010.5,44.5,160.9,13.7,5,0.42,1440,62.0882309547578,60.8831300948003,63.293362505749
896,31.4428571428571,23.9857142857143,27.1714285714286,37.5857142857143,23.9857142857143,29.7428571428571,23.9857142857143,83.3428571428571,23.0045714285714,100,7.74,0,29.6285714285714,14.1428571428571,261.828571428571,1011.17142857143,78.3428571428571,155.3,13.4142857142857,6,0.761428571428571,33,25,28.4,40.6,25,31.9,24.6,85.8,148,100,16.67,0,39.2,19.8,291.6,1012.1,86.2,219.5,18.9,8,0.86,29.8,22.4,25.6,33.9,22.4,27.1,23,80.1,0.103,100,4.17,21.2,11.2,245.3,1010.3,73.2,69.5,6,4,0.66,1440,60.4319885263539,59.9918776023268,60.8717262085038
1336,31.5714285714286,24.4285714285714,27.2857142857143,37.6285714285714,24.4285714285714,29.6428571428571,23.7285714285714,81.7428571428571,2.52857142857143,100,5.35857142857143,0,33.6714285714286,15.7428571428571,264.414285714286,1012.21428571429,66.7142857142857,191.457142857143,16.5714285714286,6.57142857142857,0.422857142857143,33,25.5,28.2,39.3,25.5,31.3,24.2,91.7,9,100,8.33,0,45.7,24.5,290.9,1013.4,78.1,238.8,20.7,8,0.96,28,23.4,25.6,31.9,23.4,26.4,22.8,76.6,0.1,100,4.17,24.8,8.6,243.9,1009.9,55.8,56.7,4.8,2,0,1440,59.7547865294447,57.7984635652918,61.711180822777
1597,31.0428571428571,23.4,26.8285714285714,36.7428571428571,23.4,29.0428571428571,23.9428571428571,85.1285714285714,7.22857142857143,100,12.5014285714286,0,24.9142857142857,11.9857142857143,268.057142857143,1011.8,78.2857142857143,193.828571428571,16.7285714285714,7,0.234285714285714,33,24.4,27.8,40.5,24.4,31,24.7,89.6,28,100,29.17,0,32.8,14.8,281.3,1012.9,88.3,240.6,20.8,9,0.34,28.4,22,25.5,32.2,22,26.4,23.6,80.2,0.7,100,4.17,15.5,9,244.7,1011,66.3,93.5,7.9,4,0.13,1440,59.6071906200563,52.3473120497935,66.8670192365694
1620,31.6,23.9857142857143,27.1714285714286,39.3142857142857,23.9857142857143,30.0142857142857,24.2285714285714,84.5571428571428,8.68571428571429,100,6.55,0,33.8428571428571,15.8,250.028571428571,1011.78571428571,74.7714285714286,192.857142857143,16.6285714285714,6.57142857142857,0.478571428571429,33.5,25.3,28.1,42.5,25.3,31.6,24.9,87.8,39.8,100,12.5,0,43.2,22.3,270.7,1013.3,82.6,257.8,22.2,8,0.58,29.2,22.8,26.3,34.3,22.8,28.2,23.5,81.5,0.1,100,4.17,25.6,8.3,220.3,1010.3,57.4,143.1,12.2,5,0.38,1440,59.0863420688745,47.8596556544304,70.3131908498629
1632,31.5142857142857,23.0285714285714,26.4714285714286,37.7142857142857,23.0285714285714,28.5142857142857,23.6,85.0285714285714,10.5162857142857,85.7142857142857,15.4771428571429,0,30.3857142857143,16.5285714285714,259.157142857143,1011.17142857143,76.5571428571428,193,16.6428571428571,7.42857142857143,0.712857142857143,33,24,27.4,40.6,24,30.2,24,89.3,51.614,100,41.67,0,37.1,22.3,279.1,1013.6,86.3,274.2,23.6,9,0.81,29,22.4,25.6,33.6,22.4,26.9,22.9,81.2,0,0,0,23,13.7,240,1009.2,63.9,120.4,10.4,6,0.61,1440,55.8379786684056,45.7669183616084,65.9091100870961
910,31.1285714285714,23.2428571428571,26.6571428571429,38.5714285714286,23.2428571428571,28.9571428571429,23.9714285714286,85.8285714285714,8.83042857142857,100,8.92714285714286,0,28.9571428571429,13.3142857142857,255.314285714286,1010.44285714286,77.6571428571429,177.171428571429,15.2571428571429,6.42857142857143,0.652857142857143,32.7,24.9,28.5,42.1,24.9,32.6,25.1,88.5,42.236,100,16.67,0,36,18,271.8,1012.8,89.8,228,19.8,8,0.97,28.6,22,25.8,33,22,27,23.6,81.7,0.5,100,4.17,19.8,9,210.8,1007.9,63.5,74.2,6.4,2,0,1440,54.3546251663054,42.5855749362647,66.1240697413984
1072,30.6714285714286,22.9428571428571,25.8857142857143,35.4857142857143,22.9428571428571,27.3571428571429,23.4571428571429,87.2,15.9475714285714,100,12.5014285714286,0,28.6428571428571,13.3142857142857,245.157142857143,1012.25714285714,77.6571428571429,155.7,13.4857142857143,5.85714285714286,0.182857142857143,32.1,23.7,26.6,38.5,23.7,28.7,23.9,92.3,40.243,100,16.67,0,37.8,17.3,319.6,1013.4,92.1,221.3,19.2,9,0.29,26.4,22,24.5,26.4,22,24.5,23,83.1,1.422,100,4.17,21.2,10.9,175,1009.2,59.6,52.1,4.5,3,0.08,1440,54.2478372622018,40.8698577913973,67.6257565963148
1482,31.5714285714286,23.1,26.8142857142857,37.9714285714286,23.1,29.1857142857143,23.7428571428571,84.1,10.0948571428571,100,17.8571428571429,0,29.6142857142857,14.8142857142857,243.628571428571,1012.61428571429,74.6428571428571,204.3,17.6428571428571,7.28571428571429,0.431428571428571,33.2,24.9,28.2,42.1,24.9,31.7,24.7,89.2,27.882,100,70.83,0,46.4,23,317.8,1014.2,98.6,256.5,22.2,9,0.53,27.9,21,25,31.2,21,26.1,22.5,81.5,0.4,100,4.17,20.2,7.6,142.7,1011.1,51.2,63.2,5.6,3,0.33,1440,54.6081100283247,39.4968780695188,69.7190495401922
1706,32.0857142857143,22.7714285714286,26.7571428571429,39.4857142857143,22.7714285714286,29.5142857142857,23.9,85.2,8.11014285714286,85.7142857142857,8.93,0,24.4285714285714,12.2714285714286,240.214285714286,1011.35714285714,64.3857142857143,230.671428571429,19.8571428571429,8.42857142857143,0.667142857142857,35,25,28.6,44.9,25,33.1,25.4,89.5,32.309,100,20.83,0,30.2,14.8,304.5,1011.8,85.1,292.5,25.2,10,0.76,30,21.7,25.2,35.1,21.7,26.2,23,81.3,0,0,0,16.2,11.2,171,1010.6,37,129.2,11,6,0.57,1440,52.6797565127864,39.9910900790282,65.3685646769976
1561,31.1428571428571,22.9285714285714,26.0428571428571,38.7428571428571,22.9285714285714,28.0142857142857,23.7428571428571,87.8714285714286,25.0658571428571,100,9.52714285714286,0,27.6714285714286,12.2714285714286,220.328571428571,1010.72857142857,74.8714285714286,185.128571428571,16,6.71428571428571,0.748571428571429,33,23.3,27.1,43.8,23.3,29.7,24.2,90.6,104.692,100,16.67,0,34.9,18.4,263.6,1011.6,79.4,263.8,22.8,9,0.95,29.3,22.3,25.2,34.8,22.3,26.2,23.4,84.4,0.485,100,4.17,24.5,8.8,168.7,1009.1,63.8,99.8,8.6,4,0,1440,49.8749382591007,42.5465951121817,57.2036354214254
1750,32.3571428571429,23.0142857142857,26.9571428571429,38.8714285714286,23.0142857142857,29.5285714285714,23.6,82.9714285714286,6.98228571428571,100,8.33428571428571,0,29.2285714285714,11.0571428571429,222.885714285714,1011.47142857143,58.7,234.071428571429,20.2,7.85714285714286,0.128571428571429,34.8,24.7,29.3,44,24.7,34.4,25.4,87,21.5,100,16.67,0,41.4,15,297.4,1012.4,72.4,264.4,22.8,9,0.24,28,22.3,25.3,30.7,22.3,26.3,22.6,79.6,0.4,100,4.17,22.7,7.6,64.4,1010.6,38.5,217.8,18.9,7,0.02,1440,49.9459786704092,48.8563626837249,51.0354030830692
1721,34.0428571428571,22.8285714285714,27.4,41.2,22.8285714285714,30.4,23.6,81.1857142857143,5.242,85.7142857142857,11.3085714285714,0,30.7285714285714,12.3714285714286,211.942857142857,1011.08571428571,54.0857142857143,231.042857142857,19.9142857142857,8.28571428571429,0.378571428571429,36,24,28.8,44.7,24,33.4,24.6,86.6,24.212,100,20.83,0,41.8,18.4,246.7,1012.2,80.4,280.7,24.2,10,0.5,31.6,21.7,25.9,38.8,21.7,28,22.9,76.9,0,0,0,20.2,7.6,145.8,1010.1,27.5,191.5,16.5,6,0.25,1440,51.370352366958,58.0869484298157,44.6538476361169
1904,33.4428571428571,23.2571428571429,27.6285714285714,41.1,23.2571428571429,30.5285714285714,23.8142857142857,81.2142857142857,4.25714285714286,71.4285714285714,4.76285714285714,0,30.0714285714286,13.2428571428571,195.057142857143,1011.38571428571,67.0714285714286,233.814285714286,20.1714285714286,8.42857142857143,0.615714285714286,35,24.1,28.7,43.8,24.1,32.3,24.4,86.5,21.9,100,12.5,0,35.6,18.4,297.6,1012.8,81.3,265,22.9,9,0.71,30.8,22,26.8,37.5,22,28.9,22.6,78.4,0,0,0,20.5,9.4,90.4,1010.6,52.4,161,13.8,6,0.52,1440,51.6613928067564,64.6140896587661,38.7086557871163
1683,34.8285714285714,23.6142857142857,27.9142857142857,41.4857142857143,23.6142857142857,30.9142857142857,23.7714285714286,79.8714285714286,5.229,71.4285714285714,5.35857142857143,0,24.3285714285714,10.7714285714286,225.528571428571,1011.8,62.3,241.5,20.8857142857143,8.57142857142857,0.842857142857143,39,24.4,28.3,44.7,24.4,32,24.3,81,29,100,20.83,0,29.5,14.8,300.1,1012.8,75.1,261.5,22.6,9,0.94,32.2,21.8,27.3,39.2,21.8,29.3,22.7,78.4,0,0,0,19.1,7.6,89.9,1010.8,46.8,213,18.5,8,0.75,1440,50.9346251194224,68.4823422035786,33.387070051829
2180,34.4285714285714,21.8714285714286,27.6,40.0428571428571,21.8714285714286,29.8714285714286,22.7285714285714,77.5285714285714,4.18757142857143,28.5714285714286,2.97714285714286,0,21.8428571428571,10.5142857142857,158.485714285714,1011.1,39.0857142857143,243.214285714286,21,8.71428571428571,0.215714285714286,37,23.1,29.1,43.9,23.1,32.7,24.2,89.6,29.213,100,16.67,0,28.1,11.9,288.3,1014,79.8,270.5,23.3,9,0.97,27.9,20.8,24.5,31.3,20.8,24.7,21.7,70.8,0,0,0,14,7.9,53.9,1009.1,13.5,157.1,13.5,7,0,1448.57142857143,49.3850493980176,71.477150244183,27.2927974275868
1556,36.3714285714286,19.5428571428571,26.9142857142857,38.1142857142857,19.5428571428571,27.4571428571429,17.9428571428571,61.7142857142857,0,0,0,0,20.9428571428571,11.8428571428571,69.4142857142857,1011.32857142857,31.3142857142857,261.714285714286,22.6,8.85714285714286,0.322857142857143,36.9,21,27.5,40.6,21,28.3,19.3,65.8,0,0,0,0,22.7,14.8,90.5,1012.2,70.6,269.5,23.3,9,0.43,36,17.9,26.2,36.3,17.9,26.4,16,57.5,0,0,0,18.4,9,27.9,1010.1,15,248,21.4,8,0.22,1440,49.0713424129317,70.9652713019438,27.1772216582539
1253,35.8428571428571,18.2571428571429,26.6285714285714,36.2714285714286,18.2571428571429,26.7714285714286,15.7571428571429,55.5857142857143,0,0,0,0,19.1428571428571,12.1142857142857,222.371428571429,1011.58571428571,34.9285714285714,255.842857142857,22.0428571428571,9,0.565714285714286,37,21.8,28.2,39.5,21.8,29.3,20,64.8,0,0,0,0,25.9,14.8,299.8,1012.5,58.9,263.2,22.6,9,0.66,35.2,14.2,25.5,33.9,14.2,25.1,12.4,47.7,0,0,0,14.8,11.2,117.4,1010.5,9.9,238,20.5,9,0.47,1440,49.1578372449586,71.6344126470763,26.6811509700737
1254,34.7714285714286,20.9428571428571,27.7285714285714,35.0857142857143,20.9428571428571,28.0571428571429,16.4285714285714,54.2428571428571,0,0,0,0,23.7714285714286,13.3,161.471428571429,1011.91428571429,73.5571428571428,214.985714285714,18.6,7.85714285714286,0.79,36.1,23.6,28.8,38.8,23.6,30.4,21.2,65.9,0,0,0,0,29.2,18.4,342.9,1013,91.3,247.1,21.3,9,0.89,33.6,18.1,26.7,32.5,18.1,26.2,12.1,43.5,0,0,0,18.7,7.9,47.3,1011.2,32.8,133.9,11.6,5,0.69,1440,48.6671000219355,72.4275137369079,24.906565131804
967,35.6142857142857,18.4857142857143,26.6142857142857,33.9857142857143,18.4857142857143,26.0571428571429,11.9571428571429,43.9142857142857,0,0,0,0,25,14.6428571428571,87.5428571428571,1010.71428571429,65.1428571428571,230.642857142857,19.8714285714286,8.42857142857143,0.307142857142857,36.3,19.6,27,34.5,19.6,26.6,14.4,50.1,0,0,0,0,36.7,19.1,112.8,1012,90,248.6,21.3,9,0.95,34.1,17.2,25.9,33.1,17.2,25.5,9.6,36.2,0,0,0,17.3,11.2,68.1,1009.3,24.8,210.3,18.2,7,0,1440,49.5962514135573,71.2261298401187,27.9660095282877
650,35.4428571428571,21.1142857142857,28.0142857142857,35.2285714285714,21.1142857142857,28,15.3285714285714,48.8,0,0,0,0,21.2,12.0142857142857,258.285714285714,1007.82857142857,60.2285714285714,218.357142857143,18.8285714285714,7.85714285714286,0.268571428571429,36.3,23.3,28.7,38.2,23.3,29.8,18.7,56.1,0,0,0,0,27.4,14.8,296.1,1008.8,86,237.2,20.4,8,0.37,34.6,19.1,27,33.6,19.1,26.5,12.3,42.9,0,0,0,14.8,9.7,177,1006.7,29,178.4,15.3,7,0.16,1440,48.7954534069456,70.3431399261711,27.2478074952207
446,37.3,20.8142857142857,28.7142857142857,36.6714285714286,20.8142857142857,28.6,14.8714285714286,46.7428571428571,0,0,0,0,24.6285714285714,13,110.957142857143,1010.78571428571,14.1,229.9,19.8,8,0.508571428571429,38.8,23,29.6,37.9,23,29.5,17.9,55,0,0,0,0,27,14.8,136.3,1012.3,57.1,235.8,20.3,8,0.61,34,17.9,27.7,34.6,17.9,27.3,12.4,41.5,0,0,0,22.3,11.2,99.1,1008.7,2.7,217.5,18.7,8,0.41,1440,47.7966251494005,70.1040186655642,25.4894236920458
286,36.6,16.4571428571429,25.7,34.2142857142857,16.4571428571429,24.9285714285714,8.15714285714286,37.0714285714286,0,0,0,0,30.0428571428571,13.7857142857143,85.8142857142857,1010.45714285714,18.8571428571429,238.028571428571,20.5428571428571,8.28571428571429,0.737142857142857,37,18,26.4,34.6,18,25.7,8.9,39.1,0,0,0,0,35.6,16.6,111.6,1011.5,42.3,240.7,20.8,9,0.84,36,15,24.7,33.8,15,24,7.2,35.5,0,0,0,24.5,10.8,64.8,1009.1,5.4,235.7,20.2,8,0.64,1440,49.7760594759325,69.7073824952347,29.8444842398769
346,34,17.9,25.6142857142857,31.9142857142857,17.9,24.9714285714286,7.27142857142857,33.1428571428571,0,0,0,0,32.4428571428571,17.5142857142857,78.1714285714286,1012.38571428571,47.5428571428571,215.214285714286,18.5571428571429,7.71428571428571,0.541428571428571,36,20,26.9,34.2,20,26.1,8.9,36.6,0,0,0,0,36,22.3,89.5,1013.4,76.5,232.8,20.1,8,0.97,31.9,16.7,24.7,29.7,16.7,24.1,6.1,30.4,0,0,0,30.2,14.8,61.5,1011.1,6.3,188.4,16.1,7,0,1440,49.6627969101222,69.6813925588974,29.6440700715238
239,33.7625,18,25.9625,32.275,18,25.4125,9.125,37.6375,0.050375,12.5,1.04125,0,28.7,15.525,102.3375,1012.125,75.2,204.6125,17.675,7.625,0.265,37,20.8,27.4,35.8,20.8,26.7,14,46.8,0.403,100,8.33,0,36,22.3,294.3,1014.5,94.4,235.2,20.4,8,0.96,29.6,12.6,24.4,28.7,12.6,24.2,3.1,23.3,0,0,0,19.1,9.7,10.3,1011.2,41,162.3,14,7,0,1440,50.0622110752144,69.4189480295085,30.7055650194486
219,35.2571428571429,17.9285714285714,26.4285714285714,33.0142857142857,17.9285714285714,25.5857142857143,6.85714285714286,31.2714285714286,0,0,0,0,30.2857142857143,14.2857142857143,68.3285714285714,1012.91428571429,59.9428571428571,227.757142857143,19.7285714285714,8,0.452857142857143,36,19.5,27.1,33.5,19.5,26.1,7.8,34.2,0,0,0,0,39.2,22.3,100.1,1014,89,235.2,20.5,8,0.55,34,15.4,25.5,32,15.4,24.7,5.3,26.3,0,0,0,24.8,11.2,36.4,1011.7,29.1,209.8,18.1,8,0.35,1440,48.4662312237903,64.4639480793115,32.4686558468173
208,35.8714285714286,18.2142857142857,27,33.6714285714286,18.2142857142857,26.1285714285714,5.38571428571429,26.5714285714286,0,0,0,0,29.0571428571429,13.9714285714286,60.2571428571429,1012.64285714286,39.3857142857143,236.114285714286,20.4571428571429,8.28571428571429,0.681428571428571,38,18.9,28.4,35.9,18.9,27.4,7.2,30,0,0,0,0,32.8,14.8,74.6,1015.6,66.5,242.7,21.1,9,0.75,32.1,17.4,25.4,29.9,17.4,24.7,3.2,24.4,0,0,0,24.5,11.2,24.4,1010.5,14,223.5,19.3,8,0.59,1440,51.5525948436272,67.1562209392437,35.9492012848758
198,37.1571428571429,17.9428571428571,27.3285714285714,35.3,17.9428571428571,26.3714285714286,5.94285714285714,27.2857142857143,0,0,0,0,26.9714285714286,12,127.642857142857,1011.12857142857,11.5285714285714,245.157142857143,21.1714285714286,9,0.635714285714286,38,18.4,28.1,36.6,18.4,27,7.7,31,0,0,0,0,33.5,15.1,297.6,1011.9,29.1,246.4,21.2,9,0.95,36.9,17.1,26.9,34.5,17.1,25.9,4.5,24,0,0,0,19.8,9.4,48.4,1009.6,2.1,243.8,21.1,9,0,1440,52.9798574363342,68.338746223546,37.6210194567237
226,36.5571428571429,19.6857142857143,28.2571428571429,36.0428571428571,19.6857142857143,27.5857142857143,9.8,34.1714285714286,0,0,0,0,27.9285714285714,14.5,150.5,1009.7,46.8142857142857,245.757142857143,21.2285714285714,8.85714285714286,0.16,38.9,23.4,31,40.5,23.4,30.3,12.5,40.4,0,0,0,0,32.8,22.3,300.1,1010.7,80.7,256.9,22,9,0.26,34,16.4,25.8,32.8,16.4,25,6.6,28.9,0,0,0,24.1,9.4,35.5,1008.9,31.8,235.8,20.3,8,0.05,1440,51.7918776783678,69.5801705867353,34.0037467997484
136,37.2,17.5571428571429,27.6,36.7714285714286,17.5571428571429,26.8857142857143,7.42857142857143,30.1857142857143,0,0,0,0,26.9428571428571,12.9,61.1142857142857,1011.25714285714,41.8142857142857,252.428571428571,21.8142857142857,9,0.391428571428571,39,19.3,28.9,40.4,19.3,28,8.5,31.4,0,0,0,0,29.5,14.8,71.5,1012.1,60.3,255.6,22,9,0.5,34.7,15.9,25.5,34,15.9,24.8,5.6,29.1,0,0,0,24.1,11.2,43,1010.7,24.7,247.3,21.3,9,0.29,1440,52.0627463422038,68.4421808241594,35.6833326451104
115,38.4,22.9571428571429,30.4857142857143,36.8142857142857,22.9571428571429,29.5142857142857,8.82857142857143,27.4,0,0,0,0,26.4714285714286,12.9142857142857,153.828571428571,1009.18571428571,36.2714285714286,250.042857142857,21.5714285714286,8.85714285714286,0.628571428571429,40.3,25,32.2,39,25,31.3,13.7,34.8,0,0,0,0,32,18.4,322.3,1010,71.2,256.8,22.1,9,0.73,36.3,20.6,28.8,33.8,20.6,27.7,6.2,23.5,0,0,0,23.8,10.1,19.6,1007.8,18.1,236.5,20.5,8,0.53,1440,52.2940393132393,67.5692716906167,37.0191911603465
87,39.0142857142857,24.2142857142857,31.4,36.9714285714286,24.2142857142857,30.2,9.24285714285714,26.8428571428571,0,0,0,0,29.9714285714286,14.3571428571429,168.442857142857,1008.07142857143,40.8285714285714,258.871428571429,22.3714285714286,9,0.865714285714286,40,26.4,32.5,38.7,26.4,31.1,10.7,29.7,0,0,0,0,35.6,18.7,346.2,1009.7,59.1,270,23.3,9,0.97,37.4,22.7,30.3,35.5,22.7,29.2,7.8,23.4,0,0,0,21.2,10.4,43.6,1006.8,26.9,236.7,20.4,9,0.75,1440,50.7662210835953,68.712706014243,32.819878145661
119,39.8714285714286,23.7142857142857,31.6285714285714,39.1285714285714,23.7142857142857,30.6857142857143,9.75714285714286,27.8428571428571,0,0,0,0,27.4142857142857,12.5714285714286,164.7,1009.2,29.5571428571429,272.485714285714,23.6142857142857,9,0.104285714285714,41,25.2,32.3,40.5,25.2,31.1,12.4,33.3,0,0,0,0,34.9,18.4,320,1010.3,63.6,275.2,23.8,9,0.2,39,22.9,31.1,38,22.9,30.2,6.2,20.7,0,0,0,23,9.7,33.7,1008.6,7,269.2,23.2,9,0,1440,48.4959586012845,69.1741908107141,27.8174741487912
